Unnamed: 0,name,gender,count,year
16597,Ellis,M,160,1994
16687,Eliseo,M,138,1994
16705,Greg,M,133,1994
16789,Tom,M,115,1994
16848,Jan,M,105,1994
16849,Jessica,M,105,1994
16978,Santino,M,89,1994
17012,Marion,M,86,1994
17189,Hank,M,67,1994
17626,Jennifer,M,45,1994
17762,Young,M,42,1994
17781,Maria,M,41,1994
17861,Rio,M,39,1994
17895,Jules,M,38,1994
18040,Raj,M,35,1994
18574,Oskar,M,26,1994
18601,Amon,M,25,1994
18669,Rachel,M,25,1994
18933,Nikki,M,22,1994
19114,Emmit,M,20,1994
19346,Anna,M,18,1994
19472,Sara,M,18,1994
19885,Del,M,15,1994
20209,Nancy,M,14,1994
20252,Sy,M,14,1994
20415,Julia,M,13,1994
20428,Kieron,M,13,1994
20581,Butch,M,12,1994
21493,Mary,M,10,1994
22171,Audrey,M,8,1994
22337,Guido,M,8,1994
22696,Wendy,M,8,1994
22814,Caroline,M,7,1994
22943,Elena,M,7,1994
23120,Kay,M,7,1994
23611,Avon,M,6,1994
23909,Irene,M,6,1994
24191,Miki,M,6,1994
24396,Shelly,M,6,1994
24791,Connie,M,5,1994
25095,Helen,M,5,1994
25216,Jenny,M,5,1994
25519,Melinda,M,5,1994
0,Jessica,F,27935,1995
11,Rachel,F,16044,1995
17,Jennifer,F,12686,1995
30,Anna,F,8564,1995
39,Mary,F,7452,1995
43,Maria,F,6998,1995
47,Sara,F,6693,1995
61,Julia,F,5411,1995
91,Caroline,F,3799,1995
128,Claire,F,2473,1995
152,Summer,F,2124,1995
158,Nancy,F,2001,1995
166,Audrey,F,1770,1995
254,Mia,F,1102,1995
264,Wendy,F,1039,1995
283,Jenny,F,979,1995
292,Elena,F,947,1995
302,Tyler,F,917,1995
310,Gloria,F,896,1995
318,Marie,F,853,1995
324,Helen,F,836,1995
347,Barbara,F,753,1995
379,Sophie,F,694,1995
380,Nikki,F,692,1995
408,Melinda,F,633,1995
425,Irene,F,608,1995
466,Elaine,F,540,1995
497,Donna,F,493,1995
505,Emilie,F,482,1995
537,Skyler,F,441,1995
604,Joyce,F,371,1995
607,Jesse,F,367,1995
699,Connie,F,301,1995
723,Beth,F,282,1995
820,Shelly,F,240,1995
949,Beatrice,F,198,1995
1071,Michael,F,167,1995
1075,Dora,F,166,1995
1175,Ada,F,146,1995
1206,Marla,F,143,1995
1222,Rhonda,F,141,1995
1332,Lila,F,124,1995
1477,Marion,F,108,1995
1713,Aaron,F,85,1995
1766,Kay,F,82,1995
1770,May,F,82,1995
1983,Carmela,F,69,1995
2441,Mabel,F,53,1995
2696,Faye,F,45,1995
2699,John,F,45,1995
2719,Rio,F,45,1995
2774,Robert,F,44,1995
3037,Ellis,F,38,1995
3065,Polly,F,38,1995
3112,Gwen,F,37,1995
3923,Jan,F,27,1995
3996,Channel,F,26,1995
4492,Simran,F,23,1995
4569,Forrest,F,22,1995
4624,Mark,F,22,1995
4644,Richard,F,22,1995
4792,Miki,F,21,1995
4862,Bobby,F,20,1995
5001,Special,F,20,1995
5279,Esme,F,18,1995
5455,Andy,F,17,1995
5754,Dustin,F,16,1995
5768,Fabienne,F,16,1995
5797,Jeremy,F,16,1995
5799,Jerry,F,16,1995
5858,Meadow,F,16,1995
5867,Misa,F,16,1995
6068,Honey,F,15,1995
6175,Peter,F,15,1995
7199,Gregory,F,12,1995
7392,Paul,F,12,1995
8043,Tony,F,11,1995
8977,Edward,F,9,1995
9092,Jules,F,9,1995
9501,Tommy,F,9,1995
9756,Chihiro,F,8,1995
10502,Young,F,8,1995
12800,Miho,F,6,1995
13336,Walter,F,6,1995
13469,Alfredo,F,5,1995
13616,Arwen,F,5,1995
13733,Bruce,F,5,1995
14962,Miles,F,5,1995
14980,Moe,F,5,1995
15686,Vincent,F,5,1995
15753,Michael,M,41402,1995
15759,Tyler,M,29154,1995
15765,John,M,23236,1995
15774,Robert,M,18583,1995
15782,Aaron,M,13288,1995
15794,Richard,M,8784,1995
15798,Jesse,M,7493,1995
15800,Jeremy,M,7085,1995
15804,Mark,M,6886,1995
15814,Dustin,M,5921,1995
15823,Paul,M,5413,1995
15836,Gregory,M,4442,1995
15840,Edward,M,4142,1995
15841,Peter,M,4110,1995
15865,Vincent,M,3319,1995
15948,Tony,M,1555,1995
15952,Jerry,M,1516,1995
15972,Jimmy,M,1355,1995
15975,Skyler,M,1335,1995
16006,Arthur,M,1111,1995
16007,Andy,M,1105,1995
16008,Rodney,M,1099,1995
16017,Walter,M,1062,1995
16021,Bobby,M,1046,1995
16022,Alfredo,M,1041,1995
16061,Forrest,M,858,1995
16063,Tommy,M,852,1995
16079,Miles,M,793,1995
16114,Bruce,M,665,1995
16152,Cedric,M,573,1995
16156,Sam,M,569,1995
16234,Alfred,M,449,1995
16273,Lewis,M,378,1995
16315,Mike,M,332,1995
16331,Salvatore,M,313,1995
16348,Don,M,299,1995
16369,Norman,M,279,1995
16422,German,M,246,1995
16484,Rick,M,215,1995
16559,Hugh,M,176,1995
16586,Ellis,M,166,1995
16613,Jim,M,158,1995
16631,Eliseo,M,154,1995
16715,Tom,M,134,1995
16730,Greg,M,129,1995
16852,Jan,M,107,1995
16981,Marion,M,90,1995
17010,Hank,M,86,1995
17196,Santino,M,69,1995
17411,Jennifer,M,55,1995
17496,Jessica,M,51,1995
17499,Jules,M,51,1995
17578,Raj,M,48,1995
17607,Maria,M,47,1995
17634,Rio,M,46,1995
18250,Young,M,31,1995
18423,Rachel,M,28,1995
18577,Oskar,M,26,1995
19274,Nikki,M,19,1995
19453,Amon,M,17,1995
19673,Emmit,M,16,1995
19710,Julia,M,16,1995
19728,Kieron,M,16,1995
20043,Anna,M,14,1995
20230,Sy,M,14,1995
20455,Mary,M,13,1995
20599,Connie,M,12,1995
20769,Nancy,M,12,1995
20962,Del,M,11,1995
21400,Guido,M,10,1995
21436,Jenny,M,10,1995
22619,Sara,M,8,1995
22718,Wendy,M,8,1995
22839,Butch,M,7,1995
23023,Gloria,M,7,1995
23439,Simran,M,7,1995
24507,Taki,M,6,1995
25300,Joyce,M,5,1995
25355,Kay,M,5,1995
25844,Sheriff,M,5,1995
1,Jessica,F,24194,1996
8,Rachel,F,16115,1996
18,Jennifer,F,11728,1996
32,Anna,F,8565,1996
36,Maria,F,7593,1996
43,Mary,F,6956,1996
47,Julia,F,6312,1996
49,Sara,F,6287,1996
77,Caroline,F,4465,1996
115,Claire,F,2737,1996
136,Summer,F,2345,1996
163,Audrey,F,1915,1996
171,Nancy,F,1824,1996
179,Mia,F,1689,1996
284,Jenny,F,1012,1996
296,Wendy,F,969,1996
300,Elena,F,947,1996
307,Gloria,F,927,1996
311,Helen,F,900,1996
329,Sophie,F,854,1996
332,Tyler,F,849,1996
342,Marie,F,812,1996
384,Nikki,F,691,1996
388,Barbara,F,678,1996
414,Irene,F,613,1996
464,Melinda,F,540,1996
468,Skyler,F,536,1996
469,Elaine,F,531,1996
474,Emilie,F,519,1996
556,Donna,F,420,1996
650,Joyce,F,343,1996
724,Jesse,F,289,1996
800,Connie,F,256,1996
834,Beth,F,239,1996
906,Shelly,F,217,1996
913,Beatrice,F,215,1996
1077,Dora,F,172,1996
1160,Michael,F,157,1996
1258,Ada,F,138,1996
1304,Marla,F,133,1996
1312,Lila,F,131,1996
1432,Marion,F,115,1996
1496,Rhonda,F,109,1996
1719,Simran,F,88,1996
1743,May,F,86,1996
1825,Aaron,F,80,1996
2072,Kay,F,67,1996
2152,Carmela,F,63,1996
2298,Mabel,F,58,1996
2566,Faye,F,49,1996
2640,Gwen,F,47,1996
2786,Rio,F,44,1996
3127,Polly,F,38,1996
3175,John,F,37,1996
3215,Robert,F,37,1996
3655,Ellis,F,30,1996
3732,Channel,F,29,1996
3803,Richard,F,29,1996
4564,Special,F,23,1996
4604,Bobby,F,22,1996
4777,Dustin,F,21,1996
4828,Miki,F,21,1996
4988,Meadow,F,20,1996
5127,Esme,F,19,1996
5366,Honey,F,18,1996
5377,Jan,F,18,1996
5384,Jeremy,F,18,1996
5975,Misa,F,16,1996
6606,Mark,F,14,1996
7029,Paul,F,13,1996
7329,Jerry,F,12,1996
7333,Jules,F,12,1996
7544,Tony,F,12,1996
8337,Edward,F,10,1996
8503,Kima,F,10,1996
8858,Andy,F,9,1996
9538,Tommy,F,9,1996
9867,Fabienne,F,8,1996
9871,Forrest,F,8,1996
10339,Sam,F,8,1996
11469,Peter,F,7,1996
12141,Chihiro,F,6,1996
12836,Mama,F,6,1996
13597,Alfredo,F,5,1996
13724,Arwen,F,5,1996
14276,Gregory,F,5,1996
14486,Jimmy,F,5,1996
15846,Young,F,5,1996
15891,Michael,M,38365,1996
15897,Tyler,M,26953,1996
15905,John,M,22180,1996
15913,Robert,M,17674,1996
15924,Aaron,M,11969,1996
15935,Richard,M,8179,1996
15941,Jesse,M,7075,1996
15945,Mark,M,6597,1996
15946,Jeremy,M,6411,1996
15968,Paul,M,4879,1996
15969,Dustin,M,4873,1996
15985,Peter,M,4079,1996
15986,Edward,M,4073,1996
15988,Gregory,M,3993,1996
16006,Vincent,M,3341,1996
16084,Jerry,M,1608,1996
16107,Skyler,M,1392,1996
16113,Jimmy,M,1361,1996
16119,Tony,M,1315,1996
16123,Andy,M,1290,1996
16157,Rodney,M,1054,1996
16162,Walter,M,1036,1996
16163,Alfredo,M,1034,1996
16166,Arthur,M,1008,1996
16179,Bobby,M,933,1996
16198,Tommy,M,862,1996
16209,Miles,M,829,1996
16254,Bruce,M,663,1996
16290,Cedric,M,592,1996
16318,Sam,M,527,1996
16379,Forrest,M,431,1996
16384,Lewis,M,428,1996
16386,Alfred,M,423,1996
16423,Mike,M,362,1996
16492,Salvatore,M,296,1996
16529,Norman,M,263,1996
16539,German,M,258,1996
16584,Don,M,233,1996
16615,Rick,M,214,1996
16656,Hugh,M,193,1996
16672,Ellis,M,187,1996
16765,Jim,M,157,1996
16800,Eliseo,M,145,1996
16895,Tom,M,125,1996
16934,Marion,M,117,1996
16972,Greg,M,112,1996
17001,Santino,M,108,1996
17052,Jan,M,101,1996
17318,Hank,M,73,1996
17438,Raj,M,65,1996
17810,Jessica,M,47,1996
17839,Jules,M,46,1996
17870,Rio,M,45,1996
18205,Jennifer,M,35,1996
18210,Maria,M,35,1996
18780,Oskar,M,26,1996
18806,Amon,M,25,1996
18891,Rachel,M,25,1996
18996,Young,M,24,1996
19055,Kieron,M,23,1996
19946,Del,M,16,1996
20013,Mary,M,16,1996
20338,Emmit,M,14,1996
20620,Jet,M,13,1996
20802,Butch,M,12,1996
21025,Simran,M,12,1996
21202,Guido,M,11,1996
21374,Summer,M,11,1996
21784,Sara,M,10,1996
21853,Wendy,M,10,1996
21894,Anna,M,9,1996
22133,Julia,M,9,1996
22435,Audrey,M,8,1996
22826,Nikki,M,8,1996
22927,Sy,M,8,1996
23425,Joyce,M,7,1996
23729,Shelly,M,7,1996
23934,Avon,M,6,1996
24359,Kay,M,6,1996
24492,Marie,M,6,1996
24513,May,M,6,1996
25400,Gloria,M,5,1996
25475,Itzhak,M,5,1996
1,Jessica,F,21043,1997
12,Rachel,F,13787,1997
17,Jennifer,F,11838,1997
32,Anna,F,8337,1997
36,Julia,F,7339,1997
37,Maria,F,7311,1997
45,Mary,F,6636,1997
49,Sara,F,6157,1997
74,Caroline,F,4439,1997
107,Claire,F,3039,1997
127,Mia,F,2493,1997
130,Summer,F,2480,1997
155,Audrey,F,2007,1997
195,Nancy,F,1525,1997
266,Sophie,F,1081,1997
294,Elena,F,971,1997
320,Wendy,F,907,1997
326,Jenny,F,874,1997
328,Gloria,F,864,1997
345,Helen,F,812,1997
349,Marie,F,792,1997
362,Tyler,F,759,1997
381,Barbara,F,690,1997
412,Skyler,F,634,1997
430,Irene,F,595,1997
448,Nikki,F,564,1997
477,Emilie,F,525,1997
519,Melinda,F,462,1997
526,Elaine,F,451,1997
552,Donna,F,422,1997
662,Joyce,F,331,1997
791,Jesse,F,263,1997
856,Beth,F,238,1997
930,Connie,F,213,1997
1048,Beatrice,F,182,1997
1112,Dora,F,169,1997
1135,Shelly,F,165,1997
1181,Lila,F,155,1997
1255,Michael,F,142,1997
1271,Ada,F,138,1997
1332,Simran,F,130,1997
1337,Marion,F,129,1997
1380,Rhonda,F,124,1997
1386,Marla,F,123,1997
1777,May,F,85,1997
1953,Kay,F,74,1997
2068,Aaron,F,68,1997
2268,Gwen,F,60,1997
2285,Carmela,F,59,1997
2333,Faye,F,57,1997
2863,Rio,F,43,1997
2908,Mabel,F,42,1997
3120,Ellis,F,38,1997
3208,Polly,F,37,1997
3283,Robert,F,36,1997
3726,Channel,F,30,1997
3846,John,F,29,1997
4708,Esme,F,22,1997
4713,Honey,F,22,1997
5195,Special,F,20,1997
5795,Miki,F,17,1997
6099,Richard,F,16,1997
6185,Andy,F,15,1997
6291,Jan,F,15,1997
6306,Jerry,F,15,1997
6381,Meadow,F,15,1997
6629,Jules,F,14,1997
6699,Mark,F,14,1997
6725,Paul,F,14,1997
7152,Misa,F,13,1997
7827,Bobby,F,11,1997
7919,Dustin,F,11,1997
7962,Gregory,F,11,1997
8551,Fabienne,F,10,1997
8847,Peter,F,10,1997
8981,Tony,F,10,1997
10212,Jeremy,F,8,1997
10767,Tommy,F,8,1997
10816,Young,F,8,1997
11219,Forrest,F,7,1997
11586,Mama,F,7,1997
13177,Miho,F,6,1997
13197,Moe,F,6,1997
14393,Edward,F,5,1997
14749,Jimmy,F,5,1997
14955,Kima,F,5,1997
15630,Sam,F,5,1997
16071,Vincent,F,5,1997
16160,Michael,M,37548,1997
16169,Tyler,M,24876,1997
16174,John,M,21379,1997
16182,Robert,M,16304,1997
16192,Aaron,M,11168,1997
16210,Richard,M,7242,1997
16217,Mark,M,6168,1997
16222,Jesse,M,5917,1997
16223,Jeremy,M,5803,1997
16238,Paul,M,4749,1997
16247,Dustin,M,4277,1997
16259,Edward,M,3914,1997
16261,Peter,M,3827,1997
16262,Gregory,M,3803,1997
16277,Vincent,M,3193,1997
16371,Jerry,M,1457,1997
16376,Andy,M,1424,1997
16380,Skyler,M,1387,1997
16401,Tony,M,1248,1997
16403,Jimmy,M,1228,1997
16432,Walter,M,1026,1997
16438,Alfredo,M,998,1997
16439,Rodney,M,995,1997
16440,Tommy,M,995,1997
16446,Arthur,M,973,1997
16455,Miles,M,943,1997
16458,Bobby,M,913,1997
16542,Bruce,M,630,1997
16564,Cedric,M,573,1997
16616,Sam,M,484,1997
16688,Alfred,M,378,1997
16694,Lewis,M,372,1997
16697,Forrest,M,370,1997
16723,Mike,M,334,1997
16760,Norman,M,294,1997
16789,Salvatore,M,274,1997
16815,German,M,250,1997
16902,Hugh,M,202,1997
16918,Ellis,M,196,1997
16927,Don,M,194,1997
16941,Rick,M,190,1997
17059,Eliseo,M,154,1997
17150,Marion,M,131,1997
17154,Jim,M,130,1997
17185,Tom,M,125,1997
17220,Santino,M,120,1997
17359,Greg,M,99,1997
17496,Hank,M,84,1997
17587,Jan,M,76,1997
17872,Jules,M,57,1997
18037,Raj,M,50,1997
18168,Jessica,M,45,1997
18280,Rio,M,42,1997
18414,Young,M,38,1997
18419,Amon,M,37,1997
18444,Jennifer,M,37,1997
18450,Maria,M,37,1997
19116,Oskar,M,26,1997
19401,Rachel,M,23,1997
20092,Emmit,M,17,1997
20116,Jet,M,17,1997
20239,Butch,M,16,1997
20319,Kieron,M,16,1997
20370,Sy,M,16,1997
20450,Del,M,15,1997
21013,Mary,M,13,1997
21710,Nikki,M,11,1997
22017,Julia,M,10,1997
22699,Simran,M,9,1997
22822,Audrey,M,8,1997
23315,Sara,M,8,1997
23502,Avon,M,7,1997
24155,Spike,M,7,1997
25087,Nancy,M,6,1997
25376,Wendy,M,6,1997
25636,Caroline,M,5,1997
25942,Gloria,M,5,1997
25950,Guido,M,5,1997
7,Jessica,F,18235,1998
14,Rachel,F,12201,1998
19,Jennifer,F,10689,1998
30,Anna,F,8378,1998
31,Julia,F,8327,1998
42,Maria,F,6817,1998
44,Mary,F,6443,1998
47,Sara,F,6007,1998
74,Caroline,F,4275,1998
90,Claire,F,3641,1998
129,Mia,F,2566,1998
130,Summer,F,2558,1998
144,Audrey,F,2202,1998
207,Nancy,F,1478,1998
254,Sophie,F,1216,1998
272,Elena,F,1137,1998
294,Skyler,F,1022,1998
333,Gloria,F,885,1998
338,Wendy,F,867,1998
348,Helen,F,832,1998
354,Tyler,F,810,1998
363,Marie,F,790,1998
367,Jenny,F,778,1998
453,Barbara,F,569,1998
481,Nikki,F,530,1998
487,Irene,F,520,1998
518,Emilie,F,486,1998
525,Elaine,F,480,1998
566,Donna,F,433,1998
583,Melinda,F,414,1998
684,Joyce,F,332,1998
791,Jesse,F,271,1998
866,Connie,F,243,1998
929,Lila,F,224,1998
934,Beatrice,F,220,1998
1026,Beth,F,193,1998
1131,Shelly,F,168,1998
1262,Dora,F,143,1998
1279,Ada,F,141,1998
1319,Simran,F,135,1998
1358,Michael,F,128,1998
1385,Marion,F,124,1998
1450,Marla,F,118,1998
1968,Mabel,F,77,1998
2078,Rhonda,F,71,1998
2093,Kay,F,70,1998
2113,May,F,69,1998
2289,Gwen,F,62,1998
2368,Aaron,F,59,1998
2500,Carmela,F,55,1998
2504,Faye,F,55,1998
2857,Ellis,F,46,1998
2954,Rio,F,44,1998
3407,Polly,F,36,1998
3952,Esme,F,29,1998
4111,Robert,F,28,1998
4177,John,F,27,1998
4581,Miki,F,24,1998
4820,Channel,F,22,1998
5396,Bobby,F,19,1998
5677,Jeremy,F,18,1998
5682,Jules,F,18,1998
5975,Meadow,F,17,1998
6169,Honey,F,16,1998
7011,Richard,F,14,1998
7057,Special,F,14,1998
7137,Andy,F,13,1998
7378,Mark,F,13,1998
7731,Jan,F,12,1998
7869,Misa,F,12,1998
8432,Paul,F,11,1998
8799,Fabienne,F,10,1998
9230,Tony,F,10,1998
9428,Chihiro,F,9,1998
9835,Miho,F,9,1998
10393,Edward,F,8,1998
11100,Vincent,F,8,1998
11178,Alfredo,F,7,1998
11553,Gregory,F,7,1998
11678,Jimmy,F,7,1998
13139,Jerry,F,6,1998
14052,Wiktoria,F,6,1998
15624,Mama,F,5,1998
16550,Young,F,5,1998
16598,Michael,M,36614,1998
16605,Tyler,M,23711,1998
16612,John,M,20624,1998
16620,Robert,M,15524,1998
16634,Aaron,M,10547,1998
16652,Richard,M,6954,1998
16661,Mark,M,5892,1998
16665,Jeremy,M,5541,1998
16667,Jesse,M,5440,1998
16686,Paul,M,4319,1998
16702,Edward,M,3575,1998
16705,Dustin,M,3444,1998
16706,Gregory,M,3429,1998
16708,Peter,M,3386,1998
16718,Vincent,M,3098,1998
16820,Andy,M,1441,1998
16825,Jerry,M,1397,1998
16827,Skyler,M,1384,1998
16850,Miles,M,1181,1998
16852,Tony,M,1177,1998
16862,Jimmy,M,1088,1998
16887,Arthur,M,982,1998
16891,Alfredo,M,955,1998
16896,Tommy,M,951,1998
16910,Walter,M,896,1998
16916,Rodney,M,865,1998
16922,Bobby,M,835,1998
16980,Bruce,M,652,1998
17016,Cedric,M,552,1998
17056,Sam,M,490,1998
17135,Alfred,M,372,1998
17156,Lewis,M,353,1998
17204,Salvatore,M,303,1998
17216,Forrest,M,296,1998
17226,Mike,M,289,1998
17242,Norman,M,271,1998
17358,German,M,210,1998
17364,Don,M,207,1998
17371,Hugh,M,203,1998
17414,Ellis,M,183,1998
17483,Rick,M,165,1998
17623,Marion,M,132,1998
17625,Tom,M,132,1998
17630,Eliseo,M,131,1998
17666,Jim,M,123,1998
17675,Santino,M,121,1998
17763,Greg,M,108,1998
17940,Hank,M,89,1998
18020,Jan,M,80,1998
18274,Raj,M,62,1998
18308,Jules,M,60,1998
18548,Rio,M,50,1998
18554,Amon,M,49,1998
18936,Oskar,M,38,1998
19338,Jessica,M,30,1998
19418,Jet,M,29,1998
19646,Jennifer,M,26,1998
19855,Maria,M,24,1998
20081,Young,M,22,1998
20284,Sy,M,20,1998
20562,Rachel,M,18,1998
20905,Kieron,M,16,1998
21114,Julia,M,15,1998
21205,Simran,M,15,1998
21316,Emmit,M,14,1998
21393,Mary,M,14,1998
21484,Anna,M,13,1998
21709,Sara,M,13,1998
21815,Del,M,12,1998
23088,Guido,M,9,1998
24790,Nikki,M,7,1998
25206,Butch,M,6,1998
25223,Caroline,M,6,1998
26339,Audrey,M,5,1998
26468,Claire,M,5,1998
27071,Kay,M,5,1998
27381,Nancy,M,5,1998
8,Jessica,F,16348,1999
18,Rachel,F,11624,1999
20,Jennifer,F,10613,1999
28,Anna,F,9098,1999
29,Julia,F,8751,1999
38,Maria,F,7029,1999
44,Mary,F,6372,1999
49,Sara,F,5622,1999
70,Caroline,F,4472,1999
85,Claire,F,3732,1999
119,Mia,F,2737,1999
133,Audrey,F,2456,1999
135,Summer,F,2336,1999
183,Sophie,F,1685,1999
211,Elena,F,1468,1999
225,Nancy,F,1419,1999
255,Skyler,F,1219,1999
336,Wendy,F,899,1999
355,Helen,F,841,1999
357,Marie,F,824,1999
364,Gloria,F,809,1999
369,Tyler,F,788,1999
377,Jenny,F,758,1999
471,Emilie,F,555,1999
472,Irene,F,555,1999
473,Barbara,F,554,1999
546,Elaine,F,461,1999
598,Nikki,F,407,1999
605,Melinda,F,401,1999
631,Donna,F,373,1999
650,Jesse,F,355,1999
675,Joyce,F,337,1999
723,Lila,F,312,1999
1034,Beatrice,F,196,1999
1043,Connie,F,195,1999
1126,Beth,F,175,1999
1128,Ada,F,174,1999
1185,Dora,F,163,1999
1209,Shelly,F,158,1999
1414,Simran,F,125,1999
1427,Michael,F,123,1999
1568,Rhonda,F,108,1999
1640,Marion,F,102,1999
1709,Marla,F,96,1999
1777,Mabel,F,90,1999
1978,Carmela,F,79,1999
2107,May,F,73,1999
2269,Kay,F,66,1999
2377,Faye,F,62,1999
2580,Gwen,F,55,1999
2735,Aaron,F,50,1999
2948,Esme,F,45,1999
3271,John,F,39,1999
3295,Rio,F,39,1999
3354,Meadow,F,38,1999
3736,Ellis,F,32,1999
4134,Jules,F,28,1999
4685,Miki,F,24,1999
4696,Robert,F,24,1999
4897,Channel,F,22,1999
5162,Polly,F,21,1999
5745,Honey,F,18,1999
6736,Misa,F,15,1999
6791,Special,F,15,1999
6998,Jeremy,F,14,1999
8034,Mark,F,12,1999
8113,Richard,F,12,1999
8306,Bobby,F,11,1999
8530,Kima,F,11,1999
8850,Andy,F,10,1999
9838,Jerry,F,9,1999
10051,Miho,F,9,1999
10632,Dustin,F,8,1999
10739,Jan,F,8,1999
11316,Tommy,F,8,1999
11511,Arwen,F,7,1999
11759,Fabienne,F,7,1999
11794,Gregory,F,7,1999
13970,Paul,F,6,1999
14352,Wiktoria,F,6,1999
14493,Alfredo,F,5,1999
16063,Moe,F,5,1999
16751,Tony,F,5,1999
16844,Vincent,F,5,1999
16942,Michael,M,33912,1999
16950,Tyler,M,22664,1999
16955,John,M,20346,1999
16966,Robert,M,14539,1999
16978,Aaron,M,9853,1999
17001,Richard,M,6502,1999
17009,Mark,M,5606,1999
17021,Jeremy,M,5015,1999
17022,Jesse,M,5003,1999
17034,Paul,M,4017,1999
17043,Edward,M,3593,1999
17045,Peter,M,3434,1999
17061,Vincent,M,3066,1999
17062,Gregory,M,3047,1999
17073,Dustin,M,2843,1999
17158,Andy,M,1565,1999
17171,Skyler,M,1427,1999
17186,Jerry,M,1299,1999
17206,Tony,M,1133,1999
17212,Jimmy,M,1097,1999
17221,Miles,M,1053,1999
17224,Alfredo,M,1025,1999
17239,Tommy,M,959,1999
17252,Walter,M,918,1999
17260,Arthur,M,874,1999
17261,Rodney,M,868,1999
17300,Bobby,M,728,1999
17347,Bruce,M,588,1999
17399,Sam,M,497,1999
17416,Cedric,M,476,1999
17455,Lewis,M,412,1999
17516,Alfred,M,338,1999
17556,Salvatore,M,296,1999
17572,Mike,M,284,1999
17600,Forrest,M,262,1999
17644,Norman,M,238,1999
17683,German,M,217,1999
17755,Don,M,187,1999
17776,Ellis,M,180,1999
17793,Hugh,M,178,1999
17850,Rick,M,165,1999
17922,Eliseo,M,145,1999
18062,Santino,M,118,1999
18080,Tom,M,116,1999
18130,Marion,M,108,1999
18136,Jan,M,107,1999
18159,Jim,M,104,1999
18329,Greg,M,85,1999
18724,Hank,M,56,1999
18814,Raj,M,53,1999
18942,Jules,M,48,1999
19003,Amon,M,46,1999
19233,Rio,M,40,1999
19478,Oskar,M,35,1999
19779,Maria,M,30,1999
19915,Jennifer,M,28,1999
19916,Jessica,M,28,1999
20000,Jet,M,27,1999
20215,Young,M,25,1999
20267,Kieron,M,24,1999
20297,Sy,M,24,1999
20558,Emmit,M,21,1999
21137,Del,M,17,1999
21231,Rachel,M,17,1999
21923,Sara,M,14,1999
22545,Simran,M,12,1999
22614,Anna,M,11,1999
22849,Mary,M,11,1999
23137,Guido,M,10,1999
23204,Julia,M,10,1999
23306,Nikki,M,10,1999
24585,Nancy,M,8,1999
24878,Audrey,M,7,1999
25519,Summer,M,7,1999
25794,Caroline,M,6,1999
26797,Wendy,M,6,1999
26988,Avon,M,5,1999
7,Jessica,F,15709,2000
20,Rachel,F,10673,2000
21,Anna,F,10588,2000
25,Jennifer,F,9385,2000
28,Julia,F,8766,2000
40,Maria,F,6852,2000
45,Mary,F,6192,2000
56,Sara,F,5316,2000
64,Caroline,F,5022,2000
85,Claire,F,3710,2000
92,Mia,F,3451,2000
114,Audrey,F,2872,2000
144,Summer,F,2338,2000
159,Sophie,F,2101,2000
231,Nancy,F,1376,2000
233,Elena,F,1366,2000
249,Skyler,F,1284,2000
316,Wendy,F,1003,2000
344,Helen,F,890,2000
357,Gloria,F,842,2000
360,Jenny,F,826,2000
372,Marie,F,785,2000
415,Tyler,F,683,2000
464,Irene,F,596,2000
482,Emilie,F,562,2000
506,Barbara,F,524,2000
576,Elaine,F,452,2000
584,Nikki,F,443,2000
660,Donna,F,369,2000
668,Joyce,F,361,2000
695,Melinda,F,337,2000
750,Lila,F,306,2000
806,Jesse,F,282,2000
969,Beatrice,F,218,2000
1089,Ada,F,189,2000
1151,Connie,F,175,2000
1230,Beth,F,161,2000
1263,Simran,F,155,2000
1302,Shelly,F,147,2000
1341,Marion,F,141,2000
1390,Meadow,F,134,2000
1449,Dora,F,127,2000
1565,Marla,F,114,2000
1566,Michael,F,114,2000
1712,Rhonda,F,103,2000
1915,May,F,89,2000
2001,Faye,F,83,2000
2151,Mabel,F,75,2000
2162,Kay,F,74,2000
2290,Gwen,F,68,2000
2632,Carmela,F,56,2000
3041,Jules,F,46,2000
3501,Rio,F,38,2000
3663,Aaron,F,35,2000
3682,Esme,F,35,2000
3755,Ellis,F,34,2000
4463,John,F,27,2000
4922,Polly,F,24,2000
5042,Honey,F,23,2000
5094,Miki,F,23,2000
5113,Robert,F,23,2000
5987,Channel,F,18,2000
6309,Jan,F,17,2000
6957,Jeremy,F,15,2000
7435,Misa,F,14,2000
7716,Fabienne,F,13,2000
8066,Andy,F,12,2000
8100,Bobby,F,12,2000
8355,Mark,F,12,2000
8473,Special,F,12,2000
8737,Edward,F,11,2000
9020,Richard,F,11,2000
9401,Galadriel,F,10,2000
9473,Jerry,F,10,2000
9973,Arwen,F,9,2000
10341,Kima,F,9,2000
10522,Paul,F,9,2000
10553,Rodney,F,9,2000
11019,Dustin,F,8,2000
11720,Tommy,F,8,2000
11751,Wiktoria,F,8,2000
13052,Tony,F,7,2000
13091,Vincent,F,7,2000
14544,Peter,F,6,2000
14659,Sam,F,6,2000
15893,Gregory,F,5,2000
16138,Jimmy,F,5,2000
16713,Miles,F,5,2000
17654,Michael,M,32035,2000
17662,Tyler,M,21503,2000
17666,John,M,20092,2000
17681,Robert,M,13737,2000
17693,Aaron,M,9553,2000
17717,Richard,M,6352,2000
